"Id","activity_date","total_steps","total_distance","calories","very_active_min","fairly_active_min","lightly_active_min","sedentary_min","total_minutes","pct_intense_activity"
4388161847,"5/9/2016",10218,7.8600001335144,3013,6,19,258,1020,1303,8.8
4445114986,"3/29/2016",2303,1.54999995231628,2010,0,0,155,807,962,0.0
4445114986,"3/30/2016",2600,1.74000000953674,2032,0,0,163,1277,1440,0.0
4445114986,"3/31/2016",4804,3.22000002861023,2227,0,0,238,786,1024,0.0
4445114986,"4/1/2016",3271,2.19000005722046,2133,0,0,205,898,1103,0.0
4445114986,"4/10/2016",6625,4.44999980926514,2424,0,0,316,755,1071,0.0
4445114986,"4/11/2016",5986,4.13000011444092,2297,23,5,195,789,1012,12.6
4445114986,"4/12/2016",3276,2.20000004768372,2113,0,0,196,787,983,0.0
4445114986,"4/13/2016",2961,1.99000000953674,2095,0,0,194,840,1034,0.0
4445114986,"4/14/2016",3974,2.67000007629395,2194,0,0,231,717,948,0.0
4445114986,"4/15/2016",7198,4.82999992370605,2496,0,0,350,711,1061,0.0
4445114986,"4/16/2016",3945,2.65000009536743,2180,0,0,225,716,941,0.0
4445114986,"4/17/2016",2268,1.51999998092651,1933,0,0,114,1219,1333,0.0
4445114986,"4/18/2016",6155,4.23999977111816,2248,25,6,162,1247,1440,16.1
4445114986,"4/19/2016",2064,1.38999998569489,1954,0,0,121,895,1016,0.0
4445114986,"4/2/2016",5406,3.63000011444092,2317,0,0,273,672,945,0.0
4445114986,"4/20/2016",2072,1.38999998569489,1974,0,0,137,841,978,0.0
4445114986,"4/21/2016",3809,2.55999994277954,2150,0,0,215,756,971,0.0
4445114986,"4/22/2016",6831,4.57999992370605,2432,0,0,317,706,1023,0.0
4445114986,"4/23/2016",4363,2.9300000667572,2149,0,0,201,1239,1440,0.0
4445114986,"4/24/2016",5002,3.35999989509583,2247,0,0,244,1196,1440,0.0
4445114986,"4/25/2016",3385,2.26999998092651,2070,0,0,179,916,1095,0.0
4445114986,"4/26/2016",6326,4.40999984741211,2291,29,1,180,839,1049,14.3
4445114986,"4/27/2016",7243,5.03000020980835,2361,32,1,194,839,1066,14.5
4445114986,"4/28/2016",4493,3.00999999046326,2203,0,0,236,762,998,0.0
4445114986,"4/29/2016",4676,3.14000010490417,2196,0,0,226,1106,1332,0.0
4445114986,"4/3/2016",3146,2.10999989509583,2058,0,0,171,1269,1440,0.0
4445114986,"4/30/2016",6222,4.17999982833862,2363,0,0,290,797,1087,0.0
4445114986,"4/4/2016",2422,1.62999999523163,1935,0,0,110,1330,1440,0.0
4445114986,"4/5/2016",4239,2.83999991416931,2217,1,6,235,702,944,2.9
4445114986,"4/6/2016",6911,4.78000020980835,2374,28,2,215,745,990,12.2
4445114986,"4/7/2016",6667,4.6100001335144,2335,24,1,208,939,1172,10.7
4445114986,"4/8/2016",5543,3.72000002861023,2303,0,0,266,941,1207,0.0
4445114986,"4/9/2016",4195,2.80999994277954,2210,0,0,239,758,997,0.0
4445114986,"5/1/2016",5232,3.50999999046326,2246,0,0,240,741,981,0.0
4445114986,"5/10/2016",3915,2.63000011444092,2181,0,0,231,783,1014,0.0
4445114986,"5/11/2016",9105,6.1100001335144,2499,34,22,232,622,910,19.4
4445114986,"5/2/2016",6910,4.75,2336,27,4,200,667,898,13.4
4445114986,"5/3/2016",7502,5.17999982833862,2421,30,2,233,725,990,12.1
4445114986,"5/4/2016",2923,1.96000003814697,2070,0,0,180,897,1077,0.0
4445114986,"5/5/2016",3800,2.54999995231628,2120,2,6,185,734,927,4.1
4445114986,"5/6/2016",4514,3.02999997138977,2211,0,0,229,809,1038,0.0
4445114986,"5/7/2016",5183,3.58999991416931,2123,26,4,108,866,1004,21.7
4445114986,"5/8/2016",7303,4.90000009536743,2423,0,8,308,733,1049,2.5
4445114986,"5/9/2016",5275,3.53999996185303,2281,0,0,266,641,907,0.0
4558609924,"4/1/2016",5336,3.52999997138977,1902,0,0,258,1182,1440,0.0
4558609924,"4/10/2016",6263,4.1399998664856,1906,0,0,290,1150,1440,0.0
4558609924,"4/11/2016",8828,5.84000015258789,2149,0,0,308,1132,1440,0.0
4558609924,"4/12/2016",5135,3.39000010490417,1909,0,0,318,1122,1440,0.0
4558609924,"4/13/2016",4978,3.28999996185303,1722,19,7,127,1287,1440,17.0
4558609924,"4/14/2016",6799,4.48999977111816,1922,0,0,279,1161,1440,0.0
4558609924,"4/15/2016",7795,5.15000009536743,2121,17,30,262,1131,1440,15.2
4558609924,"4/16/2016",7289,4.82000017166138,1997,8,12,308,1112,1440,6.1
4558609924,"4/17/2016",9634,6.40000009536743,2117,7,19,304,1110,1440,7.9
4558609924,"4/18/2016",8940,5.90999984741211,2116,14,15,331,1080,1440,8.1
4558609924,"4/19/2016",5401,3.5699999332428,1876,1,9,248,1182,1440,3.9
4558609924,"4/2/2016",3183,2.09999990463257,1680,0,0,173,1180,1353,0.0
4558609924,"4/20/2016",4803,3.17000007629395,1788,0,0,222,1218,1440,0.0
4558609924,"4/21/2016",13743,9.07999992370605,2486,6,21,432,844,1303,5.9
4558609924,"4/22/2016",9601,6.34999990463257,2094,20,25,273,1122,1440,14.2
4558609924,"4/23/2016",6890,4.55000019073486,2085,5,5,308,1122,1440,3.1
4558609924,"4/24/2016",8563,5.65999984741211,2173,0,0,395,1045,1440,0.0
4558609924,"4/25/2016",8095,5.34999990463257,2225,18,10,340,993,1361,7.6
4558609924,"4/26/2016",9148,6.05000019073486,2223,12,41,283,1062,1398,15.8
4558609924,"4/27/2016",9557,6.32000017166138,2098,27,14,312,1087,1440,11.6
4558609924,"4/28/2016",9451,6.25,2185,1,11,367,985,1364,3.2
4558609924,"4/29/2016",7833,5.17999982833862,1918,15,29,197,1096,1337,18.3
4558609924,"4/3/2016",6176,4.07999992370605,1901,1,7,269,886,1163,2.9
4558609924,"4/30/2016",10319,6.82000017166138,2105,7,29,293,1111,1440,10.9
4558609924,"4/4/2016",8205,5.42000007629395,2078,0,0,367,1073,1440,0.0
4558609924,"4/5/2016",6799,4.48999977111816,1876,24,14,185,1217,1440,17.0
4558609924,"4/6/2016",5668,3.75,1853,0,0,259,1181,1440,0.0
4558609924,"4/7/2016",7998,5.28999996185303,2235,27,12,296,1105,1440,11.6
4558609924,"4/8/2016",4195,2.76999998092651,1778,0,0,241,1199,1440,0.0
4558609924,"4/9/2016",5512,3.64000010490417,1882,0,0,276,1164,1440,0.0
4558609924,"5/1/2016",3428,2.26999998092651,1692,0,0,190,1121,1311,0.0
4558609924,"5/10/2016",6435,4.25,1889,11,18,220,1191,1440,11.6
4558609924,"5/11/2016",9108,6.01999998092651,2131,4,31,324,1081,1440,9.7
4558609924,"5/12/2016",6307,4.17000007629395,1452,0,0,247,736,983,0.0
4558609924,"5/2/2016",7891,5.21999979019165,2066,0,0,383,1057,1440,0.0
4558609924,"5/3/2016",5267,3.48000001907349,1953,21,10,237,1172,1440,11.6
4558609924,"5/4/2016",5232,3.46000003814697,1842,0,0,252,1188,1440,0.0
4558609924,"5/5/2016",10611,7.01000022888184,2262,14,8,370,1048,1440,5.6
4558609924,"5/6/2016",3755,2.48000001907349,1722,0,0,202,1238,1440,0.0
4558609924,"5/7/2016",8237,5.44000005722046,1973,23,16,233,1116,1388,14.3
4558609924,"5/8/2016",6543,4.32999992370605,2666,66,35,238,1019,1358,29.8
4558609924,"5/9/2016",11451,7.57000017166138,2223,6,30,339,1065,1440,9.6
4702921684,"3/29/2016",6506,5.28000020980835,2886,4,5,241,760,1010,3.6
4702921684,"3/30/2016",7583,6.15000009536743,2915,3,13,227,742,985,6.6
4702921684,"3/31/2016",6963,5.65000009536743,2895,0,0,256,759,1015,0.0
4702921684,"4/1/2016",7165,5.80999994277954,2923,0,9,248,708,965,3.5
4702921684,"4/10/2016",11135,9.02999973297119,3224,1,25,331,528,885,7.3
4702921684,"4/11/2016",6499,5.26999998092651,2677,0,0,207,809,1016,0.0
4702921684,"4/12/2016",7213,5.88000011444092,2947,0,0,263,718,981,0.0
4702921684,"4/13/2016",6877,5.57999992370605,2898,0,0,258,777,1035,0.0
4702921684,"4/14/2016",7860,6.36999988555908,2984,0,0,271,772,1043,0.0
4702921684,"4/15/2016",6506,5.28000020980835,2896,1,8,256,944,1209,3.4
4702921684,"4/16/2016",11140,9.02999973297119,3328,3,24,335,556,918,7.5
4702921684,"4/17/2016",12692,10.289999961853,3394,12,66,302,437,817,20.5
4702921684,"4/18/2016",9105,7.38000011444092,3013,22,30,191,890,1133,21.4
4702921684,"4/19/2016",6708,5.44000005722046,2812,10,8,179,757,954,9.1
4702921684,"4/2/2016",10328,8.38000011444092,3323,0,32,367,475,874,8.0
4702921684,"4/20/2016",8793,7.13000011444092,3061,2,29,260,717,1008,10.7
4702921684,"4/21/2016",6530,5.30000019073486,2729,4,41,144,901,1090,23.8
4702921684,"4/22/2016",1664,1.35000002384186,2241,0,0,72,1341,1413,0.0
4702921684,"4/23/2016",15126,12.2700004577637,3691,9,66,408,469,952,15.5
4702921684,"4/24/2016",15050,12.2200002670288,3538,15,95,281,542,933,28.1
4702921684,"4/25/2016",9167,7.42999982833862,3064,6,15,270,730,1021,7.2
4702921684,"4/26/2016",6108,4.94999980926514,2784,1,8,216,765,990,4.0
4702921684,"4/27/2016",7047,5.71999979019165,2908,1,16,238,733,988,6.7
4702921684,"4/28/2016",9023,7.32000017166138,3033,14,9,232,738,993,9.0
4702921684,"4/29/2016",9930,8.05000019073486,3165,12,19,267,692,990,10.4
4702921684,"4/3/2016",12116,9.82999992370605,3357,3,57,323,471,854,15.7
4702921684,"4/30/2016",10144,8.22999954223633,3115,4,36,263,728,1031,13.2
4702921684,"4/4/2016",7810,6.3600001335144,2931,6,27,216,746,995,13.3
4702921684,"4/5/2016",6670,5.40999984741211,2848,15,16,199,770,1000,13.5
4702921684,"4/6/2016",7605,6.17999982833862,2943,4,4,248,708,964,3.1
4702921684,"4/7/2016",6585,5.34000015258789,2822,0,0,210,770,980,0.0
4702921684,"4/8/2016",8184,6.6399998664856,2981,0,15,247,808,1070,5.7
4702921684,"4/9/2016",14002,11.3599996566772,3597,8,56,381,407,852,14.4
4702921684,"5/1/2016",0,0.0,2017,0,0,0,1440,1440,
4702921684,"5/10/2016",10613,8.60999965667725,3172,1,37,262,701,1001,12.7
4702921684,"5/11/2016",9810,7.96000003814697,3069,10,41,235,784,1070,17.8
4702921684,"5/2/2016",7245,5.92000007629395,2859,5,40,195,1131,1371,18.8
4702921684,"5/3/2016",9454,7.67000007629395,3145,0,0,313,729,1042,0.0
4702921684,"5/4/2016",8161,6.61999988555908,3004,4,15,251,757,1027,7.0
4702921684,"5/5/2016",8614,6.98999977111816,3006,8,5,241,745,999,5.1
4702921684,"5/6/2016",6943,5.63000011444092,2859,1,16,207,682,906,7.6
4702921684,"5/7/2016",14370,11.6499996185303,3683,5,46,439,577,1067,10.4
4702921684,"5/8/2016",12857,10.4300003051758,3287,9,125,192,1019,1345,41.1
4702921684,"5/9/2016",8232,6.67999982833862,2990,0,12,253,746,1011,4.5
5553957443,"4/1/2016",12409,8.10000038146973,2142,51,12,235,782,1080,21.1
5553957443,"4/10/2016",5594,3.65000009536743,1712,4,25,150,552,731,16.2
5553957443,"4/11/2016",11906,7.76999998092651,2065,32,27,234,688,981,20.1
5553957443,"4/12/2016",11596,7.57000017166138,2026,19,13,277,767,1076,10.4
5553957443,"4/13/2016",4832,3.16000008583069,1718,0,0,226,647,873,0.0
5553957443,"4/14/2016",17022,11.1199998855591,2324,61,41,256,693,1051,28.5
5553957443,"4/15/2016",16556,10.8599996566772,2254,58,38,239,689,1024,28.7
5553957443,"4/16/2016",5771,3.76999998092651,1831,0,0,288,521,809,0.0
5553957443,"4/17/2016",655,0.430000007152557,1397,0,0,46,943,989,0.0
5553957443,"4/18/2016",3727,2.4300000667572,1683,0,0,206,622,828,0.0
5553957443,"4/19/2016",15482,10.1099996566772,2284,69,28,249,756,1102,28.0
5553957443,"4/2/2016",2937,1.91999995708466,1615,0,0,181,356,537,0.0
5553957443,"4/20/2016",2713,1.76999998092651,1570,0,0,148,598,746,0.0
5553957443,"4/21/2016",12346,8.0600004196167,2066,47,42,177,801,1067,33.5
5553957443,"4/22/2016",11682,7.63000011444092,2105,25,16,270,781,1092,13.2
5553957443,"4/23/2016",4112,2.69000005722046,1776,0,0,272,443,715,0.0
5553957443,"4/24/2016",1807,1.17999994754791,1507,0,0,104,582,686,0.0
5553957443,"4/25/2016",10946,7.19000005722046,2033,51,11,201,732,995,23.6
5553957443,"4/26/2016",11886,7.76000022888184,2093,40,18,238,750,1046,19.6
5553957443,"4/27/2016",10538,6.88000011444092,1922,16,16,206,745,983,13.4
5553957443,"4/28/2016",11393,7.63000011444092,1999,49,13,165,727,954,27.3
5553957443,"4/29/2016",12764,8.32999992370605,2169,46,15,270,709,1040,18.4
5553957443,"4/3/2016",1515,0.990000009536743,1481,0,0,93,507,600,0.0
5553957443,"4/30/2016",1202,0.779999971389771,1463,0,0,84,506,590,0.0
5553957443,"4/4/2016",8921,5.88000011444092,1892,27,8,198,754,987,15.0
5553957443,"4/5/2016",11306,7.38000011444092,2086,40,26,218,772,1056,23.2
5553957443,"4/6/2016",12252,8.0,2044,33,28,229,745,1035,21.0
5553957443,"4/7/2016",15444,10.0799999237061,2249,51,39,243,731,1064,27.0
5553957443,"4/8/2016",9938,6.48999977111816,2019,38,24,193,767,1022,24.3
5553957443,"4/9/2016",4599,3.0,1692,0,0,176,578,754,0.0
5553957443,"5/1/2016",5164,3.36999988555908,1747,0,0,237,436,673,0.0
5553957443,"5/10/2016",16358,10.710000038147,2335,61,40,265,707,1073,27.6
5553957443,"5/11/2016",4926,3.22000002861023,1693,0,0,195,628,823,0.0
5553957443,"5/2/2016",9769,6.38000011444092,1996,23,9,227,724,983,12.4
5553957443,"5/3/2016",12848,8.39000034332275,2116,26,29,247,812,1114,18.2
5553957443,"5/4/2016",4249,2.76999998092651,1698,0,0,224,651,875,0.0
5553957443,"5/5/2016",14331,9.51000022888184,2156,44,29,241,692,1006,23.2
5553957443,"5/6/2016",9632,6.28999996185303,1916,21,9,229,761,1020,11.6
5553957443,"5/7/2016",1868,1.22000002861023,1494,0,0,96,902,998,0.0
5553957443,"5/8/2016",6083,4.0,1762,3,8,210,505,726,5.0
5553957443,"5/9/2016",11611,7.57999992370605,2272,59,22,251,667,999,24.4
5577150313,"4/1/2016",10461,7.86999988555908,3625,99,31,142,721,993,47.8
5577150313,"4/10/2016",9776,7.38000011444092,3378,80,35,162,721,998,41.5
5577150313,"4/12/2016",8135,6.07999992370605,3405,86,16,140,728,970,42.1
5577150313,"4/13/2016",5077,3.78999996185303,2551,15,11,144,776,946,15.3
5577150313,"4/14/2016",8596,6.42000007629395,4022,118,30,176,662,986,45.7
5577150313,"4/15/2016",12087,9.07999992370605,4005,115,54,199,695,1063,45.9
5577150313,"4/16/2016",14269,10.6599998474121,4274,184,56,158,472,870,60.3
5577150313,"4/17/2016",12231,9.14000034332275,4552,200,37,159,525,921,59.8
5577150313,"4/18/2016",9893,7.3899998664856,3625,114,32,130,623,899,52.9
5577150313,"4/19/2016",12574,9.42000007629395,3501,108,23,111,733,975,54.1
5577150313,"4/2/2016",14873,11.1099996566772,4430,202,36,153,663,1054,60.9
5577150313,"4/20/2016",8330,6.21999979019165,3192,87,16,113,773,989,47.7
5577150313,"4/21/2016",10830,8.09000015258789,4018,110,74,175,670,1029,51.3
5577150313,"4/22/2016",9172,6.84999990463257,3329,62,30,200,823,1115,31.5
5577150313,"4/23/2016",7638,5.71000003814697,3152,24,24,223,627,898,17.7
5577150313,"4/24/2016",15764,11.7799997329712,4392,210,65,141,425,841,66.1
5577150313,"4/25/2016",6393,4.78000020980835,3374,61,38,214,743,1056,31.6
5577150313,"4/26/2016",5325,3.98000001907349,3088,38,32,181,759,1010,27.9
5577150313,"4/27/2016",6805,5.1399998664856,3294,63,16,190,773,1042,29.4
5577150313,"4/28/2016",9841,7.42999982833862,3580,99,51,141,692,983,51.5
5577150313,"4/29/2016",7924,5.92000007629395,3544,97,36,165,739,1037,44.6
5577150313,"4/3/2016",9917,7.40999984741211,3427,58,27,240,700,1025,26.2
5577150313,"4/30/2016",12363,9.23999977111816,4501,207,45,163,621,1036,60.7
5577150313,"4/4/2016",7401,5.55999994277954,3492,70,19,204,689,982,30.4
5577150313,"4/5/2016",8964,6.69999980926514,3597,107,18,145,756,1026,46.3
5577150313,"4/6/2016",11080,8.30000019073486,3765,83,52,190,695,1020,41.5
5577150313,"4/7/2016",4499,3.35999989509583,2775,31,11,146,756,944,22.3
5577150313,"4/8/2016",4363,3.25999999046326,2486,8,2,156,813,979,6.0
5577150313,"4/9/2016",10494,7.84000015258789,3817,123,62,138,601,924,57.3
5577150313,"5/1/2016",13368,9.98999977111816,4546,194,72,178,499,943,59.9
5577150313,"5/10/2016",8869,6.65000009536743,3841,104,37,194,639,974,42.1
5577150313,"5/2/2016",7439,5.55999994277954,3014,37,20,235,732,1024,19.5
5577150313,"5/3/2016",11045,8.25,3795,97,8,212,580,897,33.1
5577150313,"5/4/2016",5206,3.89000010490417,2755,25,9,141,631,806,19.4
5577150313,"5/5/2016",7550,5.6399998664856,3004,45,21,143,1153,1362,31.6
5577150313,"5/6/2016",4950,3.70000004768372,2643,41,16,79,1304,1440,41.9
5577150313,"5/7/2016",0,0.0,1819,0,0,0,1440,1440,
5577150313,"5/8/2016",0,0.0,1819,0,0,0,1440,1440,
5577150313,"5/9/2016",3421,2.55999994277954,2489,34,11,70,1099,1214,39.1
6117666160,"4/1/2016",7444,5.61999988555908,2210,0,0,286,568,854,0.0
6117666160,"4/12/2016",0,0.0,1496,0,0,0,1440,1440,
6117666160,"4/13/2016",0,0.0,1496,0,0,0,1440,1440,
6117666160,"4/14/2016",0,0.0,1496,0,0,0,1440,1440,
6117666160,"4/15/2016",14019,10.5900001525879,2865,0,6,513,921,1440,1.2
6117666160,"4/16/2016",14450,10.9099998474121,2828,7,15,518,502,1042,4.1
6117666160,"4/17/2016",7150,5.40000009536743,2225,0,0,312,702,1014,0.0
6117666160,"4/18/2016",5153,3.91000008583069,2018,0,0,241,759,1000,0.0
6117666160,"4/19/2016",11135,8.40999984741211,2606,0,0,480,425,905,0.0
6117666160,"4/2/2016",19658,14.8400001525879,2884,3,30,475,466,974,6.5
6117666160,"4/20/2016",10449,8.02000045776367,2536,26,10,349,587,972,9.4
6117666160,"4/21/2016",19542,15.0100002288818,4900,11,19,294,579,903,9.3
6117666160,"4/22/2016",8206,6.19999980926514,2409,0,0,402,413,815,0.0
6117666160,"4/23/2016",11495,8.68000030517578,2651,0,0,512,468,980,0.0
6117666160,"4/24/2016",7623,5.76000022888184,2305,0,0,362,711,1073,0.0
6117666160,"4/25/2016",0,0.0,1497,0,0,0,1440,1440,
6117666160,"4/26/2016",9543,7.21000003814697,2450,0,7,352,1077,1436,1.9
6117666160,"4/27/2016",9411,7.1100001335144,2576,0,0,458,417,875,0.0
6117666160,"4/28/2016",3403,2.59999990463257,1879,0,0,141,758,899,0.0
6117666160,"4/29/2016",9592,7.23999977111816,2560,0,0,461,479,940,0.0
6117666160,"4/3/2016",0,0.0,1496,0,0,0,1440,1440,
6117666160,"4/30/2016",6987,5.28000020980835,2275,0,0,343,1040,1383,0.0
6117666160,"4/4/2016",8468,6.3899998664856,2262,2,11,279,1148,1440,4.5
6117666160,"4/5/2016",9910,7.48000001907349,2445,0,0,384,990,1374,0.0
6117666160,"4/6/2016",12409,9.36999988555908,2694,0,0,491,388,879,0.0
6117666160,"4/7/2016",4853,3.66000008583069,1903,0,0,156,770,926,0.0
6117666160,"4/8/2016",8955,6.76000022888184,2482,0,0,422,1018,1440,0.0
6117666160,"4/9/2016",10789,8.14999961853027,2617,0,0,506,413,919,0.0
6117666160,"5/1/2016",8915,6.73000001907349,2361,0,0,397,525,922,0.0
6117666160,"5/2/2016",4933,3.73000001907349,2044,0,0,236,1204,1440,0.0
6117666160,"5/3/2016",0,0.0,1496,0,0,0,1440,1440,
6117666160,"5/4/2016",2997,2.25999999046326,1902,0,0,156,1279,1435,0.0
6117666160,"5/5/2016",9799,7.40000009536743,2636,0,0,487,479,966,0.0
6117666160,"5/6/2016",3365,2.6800000667572,1838,0,0,133,673,806,0.0
6117666160,"5/7/2016",7336,5.53999996185303,2469,0,0,412,456,868,0.0
6117666160,"5/8/2016",7328,5.53000020980835,2250,0,0,318,517,835,0.0
6290855005,"4/1/2016",6633,5.01000022888184,2778,0,0,280,1160,1440,0.0
6290855005,"4/10/2016",0,0.0,735,20,0,0,494,514,100.0
6290855005,"4/12/2016",4562,3.45000004768372,2560,0,0,199,1241,1440,0.0
6290855005,"4/13/2016",7142,5.40000009536743,2905,0,0,350,1090,1440,0.0
6290855005,"4/14/2016",7671,5.80000019073486,2952,0,0,363,1077,1440,0.0
6290855005,"4/15/2016",9501,7.17999982833862,2896,0,0,328,1112,1440,0.0
6290855005,"4/16/2016",8301,6.28000020980835,2783,0,0,258,1182,1440,0.0
6290855005,"4/17/2016",7851,5.94000005722046,3171,31,12,225,1172,1440,16.0
6290855005,"4/18/2016",6885,5.21000003814697,2766,0,0,271,1169,1440,0.0
6290855005,"4/19/2016",7142,5.40000009536743,2839,0,0,321,1119,1440,0.0
6290855005,"4/2/2016",9548,7.21999979019165,3119,25,107,113,1195,1440,53.9
6290855005,"4/20/2016",6361,4.80999994277954,2701,0,0,258,1182,1440,0.0
6290855005,"4/21/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/22/2016",6238,4.71999979019165,2796,0,0,302,1138,1440,0.0
6290855005,"4/23/2016",0,0.0,2664,33,0,0,1407,1440,100.0
6290855005,"4/24/2016",5896,4.46000003814697,2703,0,0,258,1182,1440,0.0
6290855005,"4/25/2016",7802,5.90000009536743,2771,8,3,249,1180,1440,4.2
6290855005,"4/26/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/27/2016",5565,4.21000003814697,2743,0,0,287,1153,1440,0.0
6290855005,"4/28/2016",5731,4.32999992370605,2687,0,0,255,1185,1440,0.0
6290855005,"4/29/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/3/2016",0,0.0,2664,33,0,0,1407,1440,100.0
6290855005,"4/30/2016",6744,5.09999990463257,2843,0,0,324,1116,1440,0.0
6290855005,"4/4/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/5/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/6/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/7/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/8/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"4/9/2016",0,0.0,2060,0,0,0,1440,1440,
6290855005,"5/1/2016",9837,7.44000005722046,3327,8,95,282,1055,1440,26.8
6290855005,"5/2/2016",6781,5.13000011444092,2725,0,0,268,1172,1440,0.0
6290855005,"5/3/2016",6047,4.57000017166138,2671,0,0,240,1200,1440,0.0
6290855005,"5/4/2016",5832,4.40999984741211,2718,0,0,272,1168,1440,0.0
6290855005,"5/5/2016",6339,4.78999996185303,2682,0,0,239,1201,1440,0.0
6290855005,"5/6/2016",6116,4.61999988555908,2806,0,0,305,1135,1440,0.0
6290855005,"5/7/2016",5510,4.17000007629395,2613,0,0,227,1213,1440,0.0
6290855005,"5/8/2016",7706,5.82999992370605,2712,0,0,251,1189,1440,0.0
6290855005,"5/9/2016",6277,4.75,2175,0,0,264,800,1064,0.0
6391747486,"4/1/2016",0,0.0,1820,0,0,0,1440,1440,
6391747486,"4/2/2016",2101,2.02999997138977,2224,46,0,0,1394,1440,100.0
6391747486,"4/3/2016",0,0.0,1820,0,0,0,1440,1440,
6391747486,"4/4/2016",0,0.0,1820,0,0,0,1440,1440,
6391747486,"4/5/2016",9766,7.51000022888184,2442,0,6,301,1133,1440,2.0
6391747486,"4/6/2016",165,0.129999995231628,1849,0,0,8,1432,1440,0.0
6391747486,"4/7/2016",0,0.0,1822,0,0,0,1440,1440,
6391747486,"4/8/2016",0,0.0,1820,0,0,0,1440,1440,
6775888955,"4/1/2016",7225,5.17999982833862,3065,25,50,163,1189,1427,31.5
6775888955,"4/12/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/13/2016",4053,2.91000008583069,2400,17,18,85,1053,1173,29.2
6775888955,"4/14/2016",5162,3.70000004768372,2507,14,24,105,863,1006,26.6
6775888955,"4/15/2016",1282,0.920000016689301,2127,0,0,58,976,1034,0.0
6775888955,"4/16/2016",4732,3.39000010490417,2225,36,18,9,1377,1440,85.7
6775888955,"4/17/2016",2497,1.78999996185303,2067,5,24,19,1392,1440,60.4
6775888955,"4/18/2016",8294,5.94999980926514,2798,30,31,146,1233,1440,29.5
6775888955,"4/19/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/2/2016",1988,1.42999994754791,2207,0,0,79,909,988,0.0
6775888955,"4/20/2016",10771,7.71999979019165,3727,70,113,178,1079,1440,50.7
6775888955,"4/21/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/22/2016",637,0.46000000834465,1922,0,0,20,1420,1440,0.0
6775888955,"4/23/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/24/2016",2153,1.53999996185303,2053,11,18,11,1400,1440,72.5
6775888955,"4/25/2016",6474,4.6399998664856,2484,33,13,92,1302,1440,33.3
6775888955,"4/26/2016",7091,5.26999998092651,2584,42,30,47,1321,1440,60.5
6775888955,"4/27/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/28/2016",703,0.5,1993,2,13,15,1410,1440,50.0
6775888955,"4/29/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/3/2016",1577,1.12999999523163,1977,1,17,8,1414,1440,69.2
6775888955,"4/30/2016",2503,1.78999996185303,2280,3,9,84,1344,1440,12.5
6775888955,"4/4/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"4/5/2016",9348,6.69999980926514,4286,56,133,240,1011,1440,44.1
6775888955,"4/6/2016",11761,8.43000030517578,3920,24,99,300,550,973,29.1
6775888955,"4/7/2016",13987,10.0299997329712,3856,46,114,250,739,1149,39.0
6775888955,"4/8/2016",4131,2.96000003814697,2584,27,30,75,1308,1440,43.2
6775888955,"4/9/2016",14,0.00999999977648258,787,0,0,1,601,602,0.0
6775888955,"5/1/2016",2487,1.77999997138977,2319,9,34,50,1347,1440,46.2
6775888955,"5/2/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"5/3/2016",9,0.00999999977648258,1843,0,0,1,1439,1440,0.0
6775888955,"5/4/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"5/5/2016",0,0.0,1841,0,0,0,1440,1440,
6775888955,"5/6/2016",4697,3.36999988555908,2496,12,35,75,1318,1440,38.5
6775888955,"5/7/2016",1967,1.4099999666214,1032,2,5,49,551,607,12.5
6962181067,"3/30/2016",15491,10.2399997711182,2244,18,77,272,641,1008,25.9
6962181067,"3/31/2016",14097,9.31999969482422,2188,50,32,234,595,911,25.9
6962181067,"4/1/2016",10467,6.98000001907349,2014,9,45,252,602,908,17.6
6962181067,"4/10/2016",10148,6.71000003814697,2100,19,7,306,679,1011,7.8
6962181067,"4/11/2016",12362,9.09000015258789,2188,21,38,297,678,1034,16.6
6962181067,"4/12/2016",10199,6.73999977111816,1994,50,14,189,796,1049,25.3
6962181067,"4/13/2016",5652,3.74000000953674,1718,8,24,142,548,722,18.4
6962181067,"4/14/2016",1551,1.02999997138977,1466,0,0,86,862,948,0.0
6962181067,"4/15/2016",5563,3.6800000667572,1756,0,0,217,837,1054,0.0
6962181067,"4/16/2016",13217,8.73999977111816,2173,50,3,280,741,1074,15.9
